,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002
0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1,95.70020006862791,99.10983182005452,100.54992606017346,101.68719890170073,101.50882323725934,98.06141413145207,104.20537357613384,104.25164379368562,96.33176611096586,101.84947948390229,97.71434287802059,101.99491705892001,94.64438061831365,96.88927303679394,97.68204703990176,97.60745231384689,98.31988334290868,98.97319152871536,97.63217287327728,95.01210249110682,93.31328105935248,96.32553269199099,104.19737898814564
2,93.63175243934262,99.57958084212277,99.87600811113232,99.98002311674892,102.29678488283042,98.29197928835856,110.82984217687566,113.9550665824105,98.54295940064608,105.99391497268336,96.11169141182836,99.02086540301896,93.26378810013787,97.49092578764885,94.24378277150548,99.27739603138043,98.65183064852567,98.87199602028348,91.59122857215435,103.23030831285355,94.75223744631052,90.84571064861167,108.28396097175587
3,98.42610528976462,105.83952778338248,97.3747711970816,104.49293264920365,103.54169939213821,98.05785252892856,112.03731028798111,106.72358663469103,98.50710930379589,102.20251345648317,85.53997022294004,98.6053801613954,93.70209280548444,100.9573005665066,96.04575043212911,97.00026067569421,104.25482983872381,100.46842177299524,85.41102669492719,113.16110771947854,87.10443168443705,95.06596514261906,104.48748321947893
4,96.09875833281474,105.9333137635377,94.02840443364295,102.7664771262878,101.91402605107771,97.55100759278308,118.46827580138964,109.03932205585033,103.11066121490336,101.11341606139162,91.07617114286485,95.93948438312566,89.87244816594361,102.93340680088919,98.22300728579549,96.22770796483701,99.59076994139147,103.57266069060597,76.40288070558549,112.23170935325378,88.04490866861495,98.06076728261847,101.28757991724109
5,94.45488187759535,112.83241016194727,97.2084799446787,101.6808852601734,103.33772258726101,98.83956344710752,122.4345352054131,113.2407578464462,101.72622285161725,96.86593748494244,86.23232098446026,94.91571025186985,88.46765338504935,102.40604534026758,97.42394865267585,97.36344613376374,95.20600889801388,103.5316067757794,72.19675138029972,123.31424970609739,92.75545197679236,96.52224499089311,97.9502792518266
6,94.52019017418314,111.47443977860625,97.65135727146226,102.93660744009203,104.44003374825405,99.11027315857922,129.86865826648034,123.2469024388585,102.86215951326909,99.54262245675149,83.66534485606932,102.78276467481857,84.85689279401613,101.42973212479565,96.81756370058656,99.35528159403222,94.84687055267523,102.20334516333871,77.47317982650172,129.68637329557427,85.51323173657592,91.91389876073369,96.66421746168947
7,93.43831358618125,107.98930408392013,96.41606609834736,100.47545094512648,104.72891036368017,98.73822611262032,128.20897539362153,120.42243690248,98.72159489717505,103.33784100288086,78.93378294386386,100.00581490623807,89.13589416504891,96.55093079669037,96.82140469055906,97.92542772670436,92.3118762448409,100.12371871360277,73.44948998662623,126.39163710397585,84.13527378012249,91.97728841015775,97.34999389113815
8,91.73152460497982,104.2851072566502,95.29216443888889,100.06334572932774,102.98440648680263,98.82856978301913,125.05048586982635,121.40272675929289,99.75265294163943,101.0468377668966,78.0974338270383,101.10334604443581,85.04751038252375,100.03269450268523,102.50085214065123,100.9897943811404,92.7265313722786,95.65695537715861,73.2478206424204,118.99558274256299,78.34552476559077,86.27465250095231,90.6002702929298
9,87.99742745469649,100.6930822686821,95.364926500664,101.89945405778961,102.02771818210732,99.44018359749836,123.4024753552607,124.04557410379769,104.06348780500909,98.42373638736905,83.69779965187465,100.55786655933645,92.67818472531519,101.46200054556648,105.65551927028358,101.86152645715498,90.9968974574433,80.64180294400992,80.94050347659257,118.06172870503595,71.63641843298704,91.29883343790854,91.81939782287513
10,88.6295145640062,106.57232506146146,98.0500195136152,100.72109698084452,104.66522377479049,103.59890547155656,130.27424875476748,120.91585729833969,110.30671001174521,99.22071072162643,84.2727019143271,97.17569888306463,97.3248067563037,106.31111166455185,104.20328760740504,99.12472060060773,89.7162035756848,75.35580670220217,87.84512836279829,128.97896883667377,71.78344034790408,100.18406509840023,96.19942127303509
11,86.42691432063161,106.0258891801859,99.18570970978644,102.13656997547167,107.48915041305516,108.01410808984035,132.13074096338366,126.20287370205092,114.51291390244363,99.7771833830732,83.97343490805244,94.09398618547864,98.44865704002706,109.40735135427408,102.00877569904243,96.04150166260504,84.24973804484085,70.32784824636062,97.73513384403836,131.36056901287552,71.26464545122327,103.82206918374663,88.95946917689456
12,81.82197947906596,100.32538751572464,91.33974416221025,99.72458045488992,102.94185432454324,103.16100639100053,136.24957191009298,135.00324896275833,110.09957545096663,93.92084743093777,75.66835567852092,95.38981879096828,94.83469476015846,109.66689863716563,92.99054982736547,91.91547097345976,82.70399912348918,78.58901828560732,95.51795785563205,122.32081493646187,74.23225077184449,103.94248990797543,82.81234021211438
13,81.0936262535418,100.87710296664363,92.88082732253133,101.2292480980527,100.94623808378644,107.49931209464137,142.04241837813163,130.05101403300927,112.13584451079579,91.77413889260913,77.17787661415599,90.2811031676437,91.88464633978003,107.12487151395749,90.76570657912978,90.37118383519072,81.85478745439801,76.72816619201566,90.75362001520534,114.14156583575105,71.5046109852338,108.30535013912817,81.28653821195314
14,81.47798420198158,100.20099217273008,91.32149732815715,102.01503954324389,101.18358613173228,114.33318057122246,155.26329038839572,133.03619681492407,116.69885038878296,90.26891505419705,74.92746062910585,88.96415846631416,92.45522188956937,103.35423372385746,92.31859642387175,90.6762947645323,81.77109472199149,71.98064737058279,98.60348238851049,115.90170901485841,67.43681574414167,112.55304520502341,77.54364121232568
