,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992
0,18900.0,18900.0,18900.0,18900.0,18900.0,18900.0,18900.0,18900.0,18900.0,18900.0,18900.0,18900.0,18900.0
1,18711.0,18711.0,18711.0,18711.0,18711.0,18711.0,18711.0,18711.0,18711.0,18711.0,18711.0,18711.0,18711.0
2,18523.89,18523.89,18523.89,18523.89,18523.89,18523.89,18523.89,18523.89,18523.89,18523.89,18523.89,18523.89,18523.89
3,18338.6511,18338.6511,18338.6511,18338.6511,18338.6511,18338.6511,18338.6511,18338.6511,18338.6511,18338.6511,18338.6511,18338.6511,18338.6511
4,18155.264589,18155.264589,18155.264589,18155.264589,18155.264589,18155.264589,18155.264589,18155.264589,18155.264589,18155.264589,18155.264589,18155.264589,18155.264589
5,17973.71194311,17973.71194311,17973.71194311,17973.71194311,17973.71194311,17973.71194311,17973.71194311,17973.71194311,17973.71194311,17973.71194311,17973.71194311,17973.71194311,17973.71194311
6,17793.9748236789,17793.9748236789,17793.9748236789,17793.9748236789,17793.9748236789,17793.9748236789,17793.9748236789,17793.9748236789,17793.9748236789,17793.9748236789,17793.9748236789,17793.9748236789,17793.9748236789
7,17616.03507544211,17616.03507544211,17616.03507544211,17616.03507544211,17616.03507544211,17616.03507544211,17616.03507544211,17616.03507544211,17616.03507544211,17616.03507544211,17616.03507544211,17616.03507544211,17616.03507544211
8,17439.87472468769,17439.87472468769,17439.87472468769,17439.87472468769,17439.87472468769,17439.87472468769,17439.87472468769,17439.87472468769,17439.87472468769,17439.87472468769,17439.87472468769,17439.87472468769,17439.87472468769
9,17265.475977440812,17265.475977440812,17265.475977440812,17265.475977440812,17265.475977440812,17265.475977440812,17265.475977440812,17265.475977440812,17265.475977440812,17265.475977440812,17265.475977440812,17265.475977440812,17265.475977440812
10,17092.821217666402,17092.821217666402,17092.821217666402,17092.821217666402,17092.821217666402,17092.821217666402,17092.821217666402,17092.821217666402,17092.821217666402,17092.821217666402,17092.821217666402,17092.821217666402,17092.821217666402
11,16921.89300548974,16921.89300548974,16921.89300548974,16921.89300548974,16921.89300548974,16921.89300548974,16921.89300548974,16921.89300548974,16921.89300548974,16921.89300548974,16921.89300548974,16921.89300548974,16921.89300548974
12,16752.674075434843,16752.674075434843,16752.674075434843,16752.674075434843,16752.674075434843,16752.674075434843,16752.674075434843,16752.674075434843,16752.674075434843,16752.674075434843,16752.674075434843,16752.674075434843,16752.674075434843
13,16585.147334680492,16585.147334680492,16585.147334680492,16585.147334680492,16585.147334680492,16585.147334680492,16585.147334680492,16585.147334680492,16585.147334680492,16585.147334680492,16585.147334680492,16585.147334680492,16585.147334680492
14,16419.29586133369,16419.29586133369,16419.29586133369,16419.29586133369,16419.29586133369,16419.29586133369,16419.29586133369,16419.29586133369,16419.29586133369,0.0,0.0,16419.29586133369,16419.29586133369
15,16255.102902720351,16255.102902720351,16255.102902720351,16255.102902720351,16255.102902720351,16255.102902720351,16255.102902720351,16255.102902720351,16255.102902720351,0.0,0.0,16255.102902720351,16255.102902720351
16,16092.551873693148,16092.551873693148,16092.551873693148,16092.551873693148,16092.551873693148,16092.551873693148,16092.551873693148,16092.551873693148,0.0,0.0,0.0,16092.551873693148,16092.551873693148
17,15931.626354956215,15931.626354956215,15931.626354956215,15931.626354956215,15931.626354956215,15931.626354956215,15931.626354956215,15931.626354956215,0.0,0.0,0.0,0.0,0.0
18,15772.310091406653,15772.310091406653,15772.310091406653,15772.310091406653,15772.310091406653,15772.310091406653,15772.310091406653,15772.310091406653,0.0,0.0,0.0,0.0,0.0
19,15614.586990492588,15614.586990492588,15614.586990492588,15614.586990492588,15614.586990492588,15614.586990492588,15614.586990492588,15614.586990492588,0.0,0.0,0.0,0.0,0.0
20,15458.441120587662,15458.441120587662,15458.441120587662,15458.441120587662,15458.441120587662,15458.441120587662,15458.441120587662,15458.441120587662,0.0,0.0,0.0,0.0,0.0
21,15303.856709381784,15303.856709381784,15303.856709381784,15303.856709381784,15303.856709381784,15303.856709381784,15303.856709381784,15303.856709381784,0.0,0.0,0.0,0.0,0.0
22,15150.818142287966,15150.818142287966,15150.818142287966,15150.818142287966,15150.818142287966,15150.818142287966,15150.818142287966,0.0,0.0,0.0,0.0,0.0,0.0
23,14999.309960865086,14999.309960865086,14999.309960865086,14999.309960865086,14999.309960865086,14999.309960865086,14999.309960865086,0.0,0.0,0.0,0.0,0.0,0.0
24,14849.316861256435,14849.316861256435,14849.316861256435,14849.316861256435,14849.316861256435,14849.316861256435,14849.316861256435,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,14700.823692643871,14700.823692643871,14700.823692643871,14700.823692643871,14700.823692643871,14700.823692643871,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,14553.815455717431,14553.815455717431,14553.815455717431,14553.815455717431,14553.815455717431,14553.815455717431,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,14408.277301160257,14408.277301160257,14408.277301160257,14408.277301160257,14408.277301160257,14408.277301160257,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,14264.194528148655,14264.194528148655,14264.194528148655,14264.194528148655,14264.194528148655,14264.194528148655,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,14121.552582867167,14121.552582867167,14121.552582867167,14121.552582867167,14121.552582867167,14121.552582867167,0.0,0.0,0.0,0.0,0.0,0.0
