,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002
0,12950.0,12950.0,12950.0,12950.0,12950.0,12950.0,12950.0,12950.0,12950.0,12950.0,12950.0,12950.0,12950.0,12950.0,12950.0,12950.0,12950.0,12950.0,12950.0,12950.0,12950.0,12950.0,12950.0
1,12820.5,12820.5,12820.5,12820.5,12820.5,12820.5,12820.5,12820.5,12820.5,12820.5,12820.5,12820.5,12820.5,12820.5,12820.5,12820.5,12820.5,12820.5,12820.5,12820.5,12820.5,12820.5,12820.5
2,12692.295,12692.295,12692.295,12692.295,12692.295,12692.295,12692.295,12692.295,12692.295,12692.295,12692.295,12692.295,12692.295,12692.295,12692.295,12692.295,12692.295,12692.295,12692.295,12692.295,12692.295,12692.295,12692.295
3,12565.37205,12565.37205,12565.37205,12565.37205,12565.37205,12565.37205,12565.37205,12565.37205,12565.37205,12565.37205,12565.37205,12565.37205,12565.37205,12565.37205,12565.37205,12565.37205,12565.37205,12565.37205,12565.37205,12565.37205,12565.37205,12565.37205,12565.37205
4,12439.7183295,12439.7183295,12439.7183295,12439.7183295,12439.7183295,12439.7183295,12439.7183295,12439.7183295,12439.7183295,12439.7183295,12439.7183295,12439.7183295,12439.7183295,12439.7183295,12439.7183295,12439.7183295,12439.7183295,12439.7183295,12439.7183295,12439.7183295,12439.7183295,12439.7183295,12439.7183295
5,12315.321146204999,12315.321146204999,12315.321146204999,12315.321146204999,12315.321146204999,12315.321146204999,12315.321146204999,12315.321146204999,12315.321146204999,12315.321146204999,12315.321146204999,12315.321146204999,12315.321146204999,12315.321146204999,12315.321146204999,12315.321146204999,12315.321146204999,12315.321146204999,12315.321146204999,12315.321146204999,12315.321146204999,12315.321146204999,12315.321146204999
6,12192.16793474295,12192.16793474295,12192.16793474295,12192.16793474295,12192.16793474295,12192.16793474295,12192.16793474295,12192.16793474295,12192.16793474295,12192.16793474295,12192.16793474295,12192.16793474295,12192.16793474295,12192.16793474295,12192.16793474295,12192.16793474295,12192.16793474295,12192.16793474295,12192.16793474295,12192.16793474295,12192.16793474295,12192.16793474295,12192.16793474295
7,12070.24625539552,12070.24625539552,12070.24625539552,12070.24625539552,12070.24625539552,12070.24625539552,12070.24625539552,12070.24625539552,12070.24625539552,12070.24625539552,12070.24625539552,12070.24625539552,12070.24625539552,12070.24625539552,12070.24625539552,12070.24625539552,12070.24625539552,12070.24625539552,12070.24625539552,12070.24625539552,12070.24625539552,12070.24625539552,12070.24625539552
8,11949.543792841565,11949.543792841565,11949.543792841565,11949.543792841565,11949.543792841565,11949.543792841565,11949.543792841565,11949.543792841565,11949.543792841565,11949.543792841565,11949.543792841565,11949.543792841565,11949.543792841565,11949.543792841565,11949.543792841565,11949.543792841565,11949.543792841565,11949.543792841565,11949.543792841565,11949.543792841565,11949.543792841565,11949.543792841565,11949.543792841565
9,11830.04835491315,11830.04835491315,11830.04835491315,11830.04835491315,11830.04835491315,11830.04835491315,11830.04835491315,11830.04835491315,11830.04835491315,11830.04835491315,11830.04835491315,11830.04835491315,11830.04835491315,11830.04835491315,11830.04835491315,11830.04835491315,11830.04835491315,11830.04835491315,11830.04835491315,11830.04835491315,11830.04835491315,11830.04835491315,11830.04835491315
10,11711.747871364018,11711.747871364018,11711.747871364018,11711.747871364018,11711.747871364018,11711.747871364018,11711.747871364018,11711.747871364018,11711.747871364018,11711.747871364018,11711.747871364018,11711.747871364018,11711.747871364018,11711.747871364018,11711.747871364018,11711.747871364018,11711.747871364018,11711.747871364018,11711.747871364018,11711.747871364018,11711.747871364018,11711.747871364018,11711.747871364018
11,11594.630392650377,11594.630392650377,11594.630392650377,11594.630392650377,11594.630392650377,11594.630392650377,11594.630392650377,11594.630392650377,11594.630392650377,11594.630392650377,11594.630392650377,11594.630392650377,11594.630392650377,11594.630392650377,11594.630392650377,11594.630392650377,11594.630392650377,11594.630392650377,11594.630392650377,11594.630392650377,11594.630392650377,11594.630392650377,11594.630392650377
12,11478.684088723874,11478.684088723874,11478.684088723874,11478.684088723874,11478.684088723874,11478.684088723874,11478.684088723874,11478.684088723874,11478.684088723874,11478.684088723874,11478.684088723874,11478.684088723874,11478.684088723874,11478.684088723874,11478.684088723874,11478.684088723874,11478.684088723874,11478.684088723874,11478.684088723874,11478.684088723874,11478.684088723874,11478.684088723874,11478.684088723874
13,11363.897247836634,11363.897247836634,11363.897247836634,11363.897247836634,11363.897247836634,11363.897247836634,11363.897247836634,11363.897247836634,11363.897247836634,11363.897247836634,11363.897247836634,11363.897247836634,11363.897247836634,11363.897247836634,11363.897247836634,11363.897247836634,11363.897247836634,11363.897247836634,11363.897247836634,11363.897247836634,11363.897247836634,11363.897247836634,11363.897247836634
14,11250.258275358268,11250.258275358268,11250.258275358268,11250.258275358268,11250.258275358268,11250.258275358268,11250.258275358268,11250.258275358268,11250.258275358268,11250.258275358268,11250.258275358268,11250.258275358268,11250.258275358268,11250.258275358268,11250.258275358268,11250.258275358268,11250.258275358268,11250.258275358268,11250.258275358268,11250.258275358268,11250.258275358268,11250.258275358268,11250.258275358268
15,11137.755692604685,11137.755692604685,11137.755692604685,11137.755692604685,11137.755692604685,11137.755692604685,11137.755692604685,11137.755692604685,11137.755692604685,11137.755692604685,11137.755692604685,11137.755692604685,11137.755692604685,11137.755692604685,11137.755692604685,11137.755692604685,11137.755692604685,11137.755692604685,11137.755692604685,11137.755692604685,11137.755692604685,11137.755692604685,11137.755692604685
16,11026.378135678639,11026.378135678639,11026.378135678639,11026.378135678639,11026.378135678639,11026.378135678639,11026.378135678639,11026.378135678639,11026.378135678639,11026.378135678639,11026.378135678639,11026.378135678639,11026.378135678639,11026.378135678639,11026.378135678639,11026.378135678639,11026.378135678639,11026.378135678639,11026.378135678639,11026.378135678639,11026.378135678639,11026.378135678639,11026.378135678639
17,10916.114354321851,10916.114354321851,10916.114354321851,10916.114354321851,10916.114354321851,10916.114354321851,10916.114354321851,10916.114354321851,10916.114354321851,10916.114354321851,10916.114354321851,10916.114354321851,10916.114354321851,10916.114354321851,10916.114354321851,10916.114354321851,10916.114354321851,10916.114354321851,10916.114354321851,10916.114354321851,10916.114354321851,10916.114354321851,10916.114354321851
18,10806.953210778633,10806.953210778633,10806.953210778633,10806.953210778633,10806.953210778633,10806.953210778633,10806.953210778633,10806.953210778633,10806.953210778633,10806.953210778633,10806.953210778633,10806.953210778633,10806.953210778633,10806.953210778633,10806.953210778633,10806.953210778633,10806.953210778633,10806.953210778633,10806.953210778633,10806.953210778633,10806.953210778633,10806.953210778633,10806.953210778633
19,10698.883678670847,10698.883678670847,10698.883678670847,10698.883678670847,10698.883678670847,10698.883678670847,10698.883678670847,10698.883678670847,10698.883678670847,10698.883678670847,10698.883678670847,10698.883678670847,10698.883678670847,10698.883678670847,10698.883678670847,10698.883678670847,10698.883678670847,10698.883678670847,10698.883678670847,10698.883678670847,10698.883678670847,10698.883678670847,10698.883678670847
