,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002
0,15400.0,15400.0,15400.0,15400.0,15400.0,15400.0,15400.0,15400.0,15400.0,15400.0,15400.0,15400.0,15400.0,15400.0,15400.0,15400.0,15400.0,15400.0,15400.0,15400.0,15400.0,15400.0,15400.0
1,15246.0,15246.0,15246.0,15246.0,15246.0,15246.0,15246.0,15246.0,15246.0,15246.0,15246.0,15246.0,15246.0,15246.0,15246.0,15246.0,15246.0,15246.0,15246.0,15246.0,15246.0,15246.0,15246.0
2,15093.539999999999,15093.539999999999,15093.539999999999,15093.539999999999,15093.539999999999,15093.539999999999,15093.539999999999,15093.539999999999,15093.539999999999,15093.539999999999,15093.539999999999,15093.539999999999,15093.539999999999,15093.539999999999,15093.539999999999,15093.539999999999,15093.539999999999,15093.539999999999,15093.539999999999,15093.539999999999,15093.539999999999,15093.539999999999,15093.539999999999
3,14942.6046,14942.6046,14942.6046,14942.6046,14942.6046,14942.6046,14942.6046,14942.6046,14942.6046,14942.6046,14942.6046,14942.6046,14942.6046,14942.6046,14942.6046,14942.6046,14942.6046,14942.6046,14942.6046,14942.6046,14942.6046,14942.6046,14942.6046
4,14793.178553999998,14793.178553999998,14793.178553999998,14793.178553999998,14793.178553999998,14793.178553999998,14793.178553999998,14793.178553999998,14793.178553999998,14793.178553999998,14793.178553999998,14793.178553999998,14793.178553999998,14793.178553999998,14793.178553999998,14793.178553999998,14793.178553999998,14793.178553999998,14793.178553999998,14793.178553999998,14793.178553999998,14793.178553999998,14793.178553999998
5,14645.246768459998,14645.246768459998,14645.246768459998,14645.246768459998,14645.246768459998,14645.246768459998,14645.246768459998,14645.246768459998,14645.246768459998,14645.246768459998,14645.246768459998,14645.246768459998,14645.246768459998,14645.246768459998,14645.246768459998,14645.246768459998,14645.246768459998,14645.246768459998,14645.246768459998,14645.246768459998,14645.246768459998,14645.246768459998,14645.246768459998
6,14498.7943007754,14498.7943007754,14498.7943007754,14498.7943007754,14498.7943007754,14498.7943007754,14498.7943007754,14498.7943007754,14498.7943007754,14498.7943007754,14498.7943007754,14498.7943007754,14498.7943007754,14498.7943007754,14498.7943007754,14498.7943007754,14498.7943007754,14498.7943007754,14498.7943007754,14498.7943007754,14498.7943007754,14498.7943007754,14498.7943007754
7,14353.806357767644,14353.806357767644,14353.806357767644,14353.806357767644,14353.806357767644,14353.806357767644,14353.806357767644,14353.806357767644,14353.806357767644,14353.806357767644,14353.806357767644,14353.806357767644,14353.806357767644,14353.806357767644,14353.806357767644,14353.806357767644,14353.806357767644,14353.806357767644,14353.806357767644,14353.806357767644,14353.806357767644,14353.806357767644,14353.806357767644
8,14210.26829418997,14210.26829418997,14210.26829418997,14210.26829418997,14210.26829418997,14210.26829418997,14210.26829418997,14210.26829418997,14210.26829418997,14210.26829418997,14210.26829418997,14210.26829418997,14210.26829418997,14210.26829418997,14210.26829418997,14210.26829418997,14210.26829418997,14210.26829418997,14210.26829418997,14210.26829418997,14210.26829418997,14210.26829418997,14210.26829418997
9,14068.165611248069,14068.165611248069,14068.165611248069,14068.165611248069,14068.165611248069,14068.165611248069,14068.165611248069,14068.165611248069,14068.165611248069,14068.165611248069,14068.165611248069,14068.165611248069,14068.165611248069,14068.165611248069,14068.165611248069,14068.165611248069,14068.165611248069,14068.165611248069,14068.165611248069,14068.165611248069,14068.165611248069,14068.165611248069,14068.165611248069
10,13927.483955135587,13927.483955135587,13927.483955135587,13927.483955135587,13927.483955135587,13927.483955135587,13927.483955135587,13927.483955135587,13927.483955135587,13927.483955135587,13927.483955135587,13927.483955135587,13927.483955135587,13927.483955135587,13927.483955135587,13927.483955135587,13927.483955135587,13927.483955135587,13927.483955135587,13927.483955135587,13927.483955135587,13927.483955135587,13927.483955135587
11,13788.209115584232,13788.209115584232,13788.209115584232,13788.209115584232,13788.209115584232,13788.209115584232,13788.209115584232,13788.209115584232,13788.209115584232,13788.209115584232,13788.209115584232,13788.209115584232,13788.209115584232,13788.209115584232,13788.209115584232,13788.209115584232,13788.209115584232,13788.209115584232,13788.209115584232,13788.209115584232,13788.209115584232,13788.209115584232,13788.209115584232
12,13650.32702442839,13650.32702442839,13650.32702442839,13650.32702442839,13650.32702442839,13650.32702442839,13650.32702442839,13650.32702442839,13650.32702442839,13650.32702442839,13650.32702442839,13650.32702442839,13650.32702442839,13650.32702442839,13650.32702442839,13650.32702442839,13650.32702442839,13650.32702442839,13650.32702442839,13650.32702442839,13650.32702442839,13650.32702442839,13650.32702442839
13,13513.823754184104,13513.823754184104,13513.823754184104,13513.823754184104,13513.823754184104,13513.823754184104,13513.823754184104,13513.823754184104,13513.823754184104,13513.823754184104,13513.823754184104,13513.823754184104,13513.823754184104,13513.823754184104,13513.823754184104,13513.823754184104,13513.823754184104,13513.823754184104,13513.823754184104,13513.823754184104,13513.823754184104,13513.823754184104,13513.823754184104
14,13378.685516642265,13378.685516642265,13378.685516642265,13378.685516642265,13378.685516642265,13378.685516642265,13378.685516642265,13378.685516642265,13378.685516642265,13378.685516642265,13378.685516642265,13378.685516642265,13378.685516642265,13378.685516642265,13378.685516642265,13378.685516642265,13378.685516642265,13378.685516642265,13378.685516642265,13378.685516642265,13378.685516642265,13378.685516642265,13378.685516642265
15,13244.898661475841,13244.898661475841,13244.898661475841,13244.898661475841,13244.898661475841,13244.898661475841,13244.898661475841,13244.898661475841,13244.898661475841,13244.898661475841,13244.898661475841,13244.898661475841,13244.898661475841,13244.898661475841,13244.898661475841,13244.898661475841,13244.898661475841,13244.898661475841,13244.898661475841,13244.898661475841,13244.898661475841,13244.898661475841,13244.898661475841
16,13112.449674861084,13112.449674861084,13112.449674861084,13112.449674861084,13112.449674861084,13112.449674861084,13112.449674861084,13112.449674861084,13112.449674861084,0.0,0.0,13112.449674861084,13112.449674861084,13112.449674861084,13112.449674861084,13112.449674861084,13112.449674861084,13112.449674861084,13112.449674861084,13112.449674861084,13112.449674861084,13112.449674861084,13112.449674861084
17,12981.325178112473,12981.325178112473,12981.325178112473,12981.325178112473,12981.325178112473,12981.325178112473,12981.325178112473,12981.325178112473,12981.325178112473,0.0,0.0,12981.325178112473,12981.325178112473,12981.325178112473,12981.325178112473,12981.325178112473,12981.325178112473,12981.325178112473,12981.325178112473,12981.325178112473,12981.325178112473,12981.325178112473,12981.325178112473
18,12851.511926331348,12851.511926331348,12851.511926331348,12851.511926331348,12851.511926331348,12851.511926331348,12851.511926331348,12851.511926331348,12851.511926331348,0.0,0.0,12851.511926331348,12851.511926331348,12851.511926331348,12851.511926331348,12851.511926331348,12851.511926331348,12851.511926331348,12851.511926331348,12851.511926331348,12851.511926331348,12851.511926331348,12851.511926331348
19,12722.996807068035,12722.996807068035,12722.996807068035,12722.996807068035,12722.996807068035,12722.996807068035,12722.996807068035,12722.996807068035,0.0,0.0,0.0,12722.996807068035,12722.996807068035,12722.996807068035,0.0,0.0,12722.996807068035,12722.996807068035,12722.996807068035,12722.996807068035,12722.996807068035,12722.996807068035,12722.996807068035
