,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992
0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1,95.70020006862792,99.10983182005451,100.54992606017348,101.68719890170075,101.50882323725934,98.06141413145211,104.20537357613384,104.25164379368559,96.33176611096586,101.84947948390229,97.7143428780206,101.99491705892001,94.64438061831365
2,93.63175243934263,99.57958084212277,99.87600811113231,99.98002311674894,102.29678488283045,98.29197928835858,110.82984217687566,113.9550665824105,98.54295940064608,105.99391497268336,96.11169141182839,99.02086540301896,93.26378810013786
3,98.42610528976462,105.83952778338248,97.3747711970816,104.49293264920365,103.54169939213824,98.05785252892856,112.0373102879811,106.72358663469102,98.5071093037959,102.20251345648315,85.53997022294006,98.6053801613954,93.70209280548445
4,96.09875833281474,105.9333137635377,94.02840443364292,102.7664771262878,101.91402605107768,97.55100759278311,118.46827580138964,109.03932205585032,103.11066121490337,101.11341606139162,91.07617114286487,95.93948438312565,89.8724481659436
5,94.45488187759534,112.8324101619473,97.20847994467866,101.6808852601734,103.33772258726101,98.83956344710754,122.43453520541306,113.24075784644616,101.72622285161728,96.86593748494242,86.23232098446026,94.91571025186985,88.46765338504935
6,94.52019017418313,111.47443977860627,97.65135727146223,102.936607440092,104.44003374825405,99.11027315857922,129.86865826648034,123.2469024388585,102.86215951326912,99.54262245675147,83.66534485606934,102.78276467481855,84.85689279401618
7,93.43831358618124,107.98930408392016,96.41606609834732,100.47545094512647,104.72891036368013,98.73822611262032,128.20897539362153,120.42243690247997,98.72159489717511,103.33784100288084,78.93378294386389,100.00581490623806,89.13589416504894
8,91.7315246049798,104.28510725665024,95.29216443888883,100.06334572932774,102.9844064868026,98.82856978301913,125.05048586982635,121.40272675929289,99.75265294163947,101.04683776689657,78.09743382703834,101.10334604443581,85.04751038252377
9,87.99742745469646,100.69308226868215,95.36492650066398,101.8994540577896,102.0277181821073,99.44018359749833,123.4024753552607,124.04557410379766,104.06348780500913,98.42373638736905,83.69779965187467,100.55786655933645,92.67818472531522
10,88.62951456400619,106.57232506146148,98.05001951361514,100.72109698084451,104.66522377479046,103.59890547155655,130.27424875476748,120.91585729833969,110.30671001174528,99.22071072162642,84.27270191432713,97.1756988830646,97.32480675630374
11,86.42691432063158,106.02588918018591,99.1857097097864,102.13656997547164,107.48915041305516,108.01410808984029,132.13074096338366,126.20287370205094,114.51291390244367,99.77718338307315,83.97343490805247,94.09398618547863,98.44865704002711
12,78.78416473159471,97.34562590005642,88.42525133921339,96.64263187749785,99.93394441400388,100.14232740279554,133.0249343474702,131.6485832483818,107.08827720051801,90.89476446743586,72.75815170296795,92.176933668746,91.78491594408773
13,78.08285316631823,97.88095486531977,89.9171612086347,98.10079836436455,97.99663908971146,104.35368637791814,138.68068071270875,126.81940530323135,109.06885291700601,88.8172218098795,74.20961648304534,87.24028794373847,88.92973781565895
14,78.45294100968955,97.22492521977287,88.40758672998888,98.86230523682968,98.22705194545247,110.98758341276837,151.5886525068675,129.73040994197868,113.50705748162852,87.36049553445017,72.04575146752022,85.9677000940239,89.48196428730644
15,83.384787920002,94.79008049054694,92.39813832677326,100.0654233832496,97.99307983982537,112.19677008187597,141.96898105406322,129.68321379738222,109.44691091617538,77.75135445965613,71.74345208511632,86.37171593153822,92.66357346438807
16,83.45867642110265,91.5325388197661,90.87151569137521,98.49239702808026,97.48656970307259,118.63688862147438,145.04948657772147,135.743724667459,108.28061527873616,82.7834712462658,69.8037955905198,82.84166693239997,94.477340910582
17,88.89407189261716,94.62820323007826,89.9115783552455,99.86829483059661,98.77427439427656,122.60879309949573,150.63844377981272,133.92113117624578,103.73206364675565,78.38066505362843,69.05891645500496,81.54677017903305,93.99330263722895
18,87.8242062687995,95.05932493580515,91.02195384896076,100.93359734805966,99.04480528686199,130.05349695483642,163.94911105458218,135.4165756979094,106.5984794691511,76.04741814779219,74.78283984660902,78.2184817840992,93.09719437305701
19,85.07847122197838,93.8568230116483,88.84567003243613,101.21277531208605,98.67300399875948,128.39145189845004,160.1918676291477,129.96558104233776,110.66271362619557,71.74667609206215,72.76238252127001,82.16273403956077,88.61919067497655
20,82.16015069159953,92.76275390674734,88.48126495958411,99.52684085226663,98.76328799211738,125.22846697854806,161.49589756758797,131.3229543503436,108.2093177301719,70.98647853219808,73.56092589178725,78.39418723221878,91.8149245658957
21,79.3302038078787,92.83358459120011,90.1048483638867,98.60227209574484,99.37449780150745,123.57811089341924,165.0115435125193,136.99810737414705,105.40028365361285,76.07691785799786,73.16404510051008,85.42790885965167,93.126811915938
22,83.9621161347124,95.44740519065611,89.06288315692463,101.15122691643003,103.53047260746177,130.4596647095315,160.84823978679705,145.21722095836355,106.25374973789941,76.59947391537196,70.70324241175948,89.7110225669933,97.57756448053414
23,83.53161118985575,96.5529499204046,90.31451871006236,103.88034394193879,107.94275873778312,132.31879921529134,167.88128988677394,150.75462878900635,106.84966672413458,76.32745587488986,68.46104521220025,90.74695329755701,100.41944547717318
24,75.46297832200703,85.97966465334311,84.7910435553256,96.43401354858085,100.13374243166699,133.2894776493699,177.45602298171022,142.9876087711456,97.83738941876821,65.65172805586768,65.34473185314006,84.17964166906418,97.27054128923001
25,75.8779689055828,87.43031261106027,86.07039052360307,94.56455738945448,104.34474037668222,138.95647145348528,170.94652100856288,145.6321352598904,95.60116215955942,66.96142557832995,61.845116729102315,81.56104285813434,95.01585589811269
