,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992
0,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0
1,19750.5,19750.5,19750.5,19750.5,19750.5,19750.5,19750.5,19750.5,19750.5,19750.5,19750.5,19750.5,19750.5
2,19552.995,19552.995,19552.995,19552.995,19552.995,19552.995,19552.995,19552.995,19552.995,19552.995,19552.995,19552.995,19552.995
3,19357.46505,19357.46505,19357.46505,19357.46505,19357.46505,19357.46505,19357.46505,19357.46505,19357.46505,19357.46505,19357.46505,19357.46505,19357.46505
4,19163.8903995,19163.8903995,19163.8903995,19163.8903995,19163.8903995,19163.8903995,19163.8903995,19163.8903995,19163.8903995,19163.8903995,19163.8903995,19163.8903995,19163.8903995
5,18972.251495505,18972.251495505,18972.251495505,18972.251495505,18972.251495505,18972.251495505,18972.251495505,18972.251495505,18972.251495505,18972.251495505,18972.251495505,18972.251495505,18972.251495505
6,18782.52898054995,18782.52898054995,18782.52898054995,18782.52898054995,18782.52898054995,18782.52898054995,18782.52898054995,18782.52898054995,18782.52898054995,18782.52898054995,18782.52898054995,18782.52898054995,18782.52898054995
7,18594.70369074445,18594.70369074445,18594.70369074445,18594.70369074445,18594.70369074445,18594.70369074445,18594.70369074445,18594.70369074445,18594.70369074445,18594.70369074445,18594.70369074445,18594.70369074445,18594.70369074445
8,18408.756653837005,18408.756653837005,18408.756653837005,18408.756653837005,18408.756653837005,18408.756653837005,18408.756653837005,18408.756653837005,18408.756653837005,18408.756653837005,18408.756653837005,18408.756653837005,18408.756653837005
9,18224.669087298633,18224.669087298633,18224.669087298633,18224.669087298633,18224.669087298633,18224.669087298633,18224.669087298633,18224.669087298633,18224.669087298633,18224.669087298633,18224.669087298633,18224.669087298633,18224.669087298633
10,18042.42239642565,18042.42239642565,18042.42239642565,18042.42239642565,18042.42239642565,18042.42239642565,18042.42239642565,18042.42239642565,18042.42239642565,18042.42239642565,18042.42239642565,18042.42239642565,18042.42239642565
11,17861.998172461394,17861.998172461394,17861.998172461394,17861.998172461394,17861.998172461394,17861.998172461394,17861.998172461394,17861.998172461394,17861.998172461394,17861.998172461394,17861.998172461394,17861.998172461394,17861.998172461394
12,17683.378190736777,17683.378190736777,17683.378190736777,17683.378190736777,17683.378190736777,17683.378190736777,17683.378190736777,17683.378190736777,17683.378190736777,17683.378190736777,17683.378190736777,17683.378190736777,17683.378190736777
13,17506.54440882941,17506.54440882941,17506.54440882941,17506.54440882941,17506.54440882941,17506.54440882941,17506.54440882941,17506.54440882941,17506.54440882941,0.0,0.0,17506.54440882941,17506.54440882941
14,17331.478964741116,17331.478964741116,17331.478964741116,17331.478964741116,17331.478964741116,17331.478964741116,17331.478964741116,17331.478964741116,17331.478964741116,0.0,0.0,17331.478964741116,17331.478964741116
15,17158.164175093705,17158.164175093705,17158.164175093705,17158.164175093705,17158.164175093705,17158.164175093705,17158.164175093705,17158.164175093705,0.0,0.0,0.0,17158.164175093705,17158.164175093705
16,16986.582533342767,16986.582533342767,16986.582533342767,16986.582533342767,16986.582533342767,16986.582533342767,16986.582533342767,16986.582533342767,0.0,0.0,0.0,0.0,0.0
17,16816.71670800934,16816.71670800934,16816.71670800934,16816.71670800934,16816.71670800934,16816.71670800934,16816.71670800934,16816.71670800934,0.0,0.0,0.0,0.0,0.0
18,16648.549540929245,16648.549540929245,16648.549540929245,16648.549540929245,16648.549540929245,16648.549540929245,16648.549540929245,16648.549540929245,0.0,0.0,0.0,0.0,0.0
19,16482.064045519954,16482.064045519954,16482.064045519954,16482.064045519954,16482.064045519954,16482.064045519954,16482.064045519954,16482.064045519954,0.0,0.0,0.0,0.0,0.0
20,16317.243405064753,16317.243405064753,16317.243405064753,16317.243405064753,16317.243405064753,16317.243405064753,16317.243405064753,0.0,0.0,0.0,0.0,0.0,0.0
21,16154.070971014105,16154.070971014105,16154.070971014105,16154.070971014105,16154.070971014105,16154.070971014105,16154.070971014105,0.0,0.0,0.0,0.0,0.0,0.0
22,15992.530261303966,15992.530261303966,15992.530261303966,15992.530261303966,15992.530261303966,15992.530261303966,15992.530261303966,0.0,0.0,0.0,0.0,0.0,0.0
23,15832.604958690925,15832.604958690925,15832.604958690925,15832.604958690925,15832.604958690925,15832.604958690925,15832.604958690925,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,15674.278909104014,15674.278909104014,15674.278909104014,15674.278909104014,15674.278909104014,15674.278909104014,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,15517.536120012976,15517.536120012976,15517.536120012976,15517.536120012976,15517.536120012976,15517.536120012976,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,15362.360758812843,15362.360758812843,15362.360758812843,15362.360758812843,15362.360758812843,15362.360758812843,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,15208.737151224715,15208.737151224715,15208.737151224715,15208.737151224715,15208.737151224715,15208.737151224715,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,15056.64977971247,15056.64977971247,15056.64977971247,15056.64977971247,15056.64977971247,15056.64977971247,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,14906.083281915344,14906.083281915344,14906.083281915344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
