,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997
0,12599.999999999998,12599.999999999998,12599.999999999998,12599.999999999998,12599.999999999998,12599.999999999998,12599.999999999998,12599.999999999998,12599.999999999998,12599.999999999998,12599.999999999998,12599.999999999998,12599.999999999998,12599.999999999998,12599.999999999998,12599.999999999998,12599.999999999998,12599.999999999998
1,12473.999999999998,12473.999999999998,12473.999999999998,12473.999999999998,12473.999999999998,12473.999999999998,12473.999999999998,12473.999999999998,12473.999999999998,12473.999999999998,12473.999999999998,12473.999999999998,12473.999999999998,12473.999999999998,12473.999999999998,12473.999999999998,12473.999999999998,12473.999999999998
2,12349.259999999998,12349.259999999998,12349.259999999998,12349.259999999998,12349.259999999998,12349.259999999998,12349.259999999998,12349.259999999998,12349.259999999998,12349.259999999998,12349.259999999998,12349.259999999998,12349.259999999998,12349.259999999998,12349.259999999998,12349.259999999998,12349.259999999998,12349.259999999998
3,12225.767399999999,12225.767399999999,12225.767399999999,12225.767399999999,12225.767399999999,12225.767399999999,12225.767399999999,12225.767399999999,12225.767399999999,12225.767399999999,12225.767399999999,12225.767399999999,12225.767399999999,12225.767399999999,12225.767399999999,12225.767399999999,12225.767399999999,12225.767399999999
4,12103.509725999998,12103.509725999998,12103.509725999998,12103.509725999998,12103.509725999998,12103.509725999998,12103.509725999998,12103.509725999998,12103.509725999998,12103.509725999998,12103.509725999998,12103.509725999998,12103.509725999998,12103.509725999998,12103.509725999998,12103.509725999998,12103.509725999998,12103.509725999998
5,11982.474628739998,11982.474628739998,11982.474628739998,11982.474628739998,11982.474628739998,11982.474628739998,11982.474628739998,11982.474628739998,11982.474628739998,11982.474628739998,11982.474628739998,11982.474628739998,11982.474628739998,11982.474628739998,11982.474628739998,11982.474628739998,11982.474628739998,11982.474628739998
6,11862.649882452599,11862.649882452599,11862.649882452599,11862.649882452599,11862.649882452599,11862.649882452599,11862.649882452599,11862.649882452599,11862.649882452599,11862.649882452599,11862.649882452599,11862.649882452599,11862.649882452599,11862.649882452599,11862.649882452599,11862.649882452599,11862.649882452599,11862.649882452599
7,11744.023383628071,11744.023383628071,11744.023383628071,11744.023383628071,11744.023383628071,11744.023383628071,11744.023383628071,11744.023383628071,11744.023383628071,11744.023383628071,11744.023383628071,11744.023383628071,11744.023383628071,11744.023383628071,11744.023383628071,11744.023383628071,11744.023383628071,11744.023383628071
8,11626.583149791792,11626.583149791792,11626.583149791792,11626.583149791792,11626.583149791792,11626.583149791792,11626.583149791792,11626.583149791792,11626.583149791792,11626.583149791792,11626.583149791792,11626.583149791792,11626.583149791792,11626.583149791792,11626.583149791792,11626.583149791792,11626.583149791792,11626.583149791792
9,11510.317318293874,11510.317318293874,11510.317318293874,11510.317318293874,11510.317318293874,11510.317318293874,11510.317318293874,11510.317318293874,11510.317318293874,11510.317318293874,11510.317318293874,11510.317318293874,11510.317318293874,11510.317318293874,11510.317318293874,11510.317318293874,11510.317318293874,11510.317318293874
