,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002
0,22400.0,22400.0,22400.0,22400.0,22400.0,22400.0,22400.0,22400.0,22400.0,22400.0,22400.0,22400.0,22400.0,22400.0,22400.0,22400.0,22400.0,22400.0,22400.0,22400.0,22400.0,22400.0,22400.0
1,22176.0,22176.0,22176.0,22176.0,22176.0,22176.0,22176.0,22176.0,22176.0,22176.0,22176.0,22176.0,22176.0,22176.0,22176.0,22176.0,22176.0,22176.0,22176.0,22176.0,22176.0,22176.0,22176.0
2,21954.239999999998,21954.239999999998,21954.239999999998,21954.239999999998,21954.239999999998,21954.239999999998,21954.239999999998,21954.239999999998,21954.239999999998,21954.239999999998,21954.239999999998,21954.239999999998,21954.239999999998,21954.239999999998,21954.239999999998,21954.239999999998,21954.239999999998,21954.239999999998,21954.239999999998,21954.239999999998,21954.239999999998,21954.239999999998,21954.239999999998
3,21734.6976,21734.6976,21734.6976,21734.6976,21734.6976,21734.6976,21734.6976,21734.6976,21734.6976,21734.6976,21734.6976,21734.6976,21734.6976,21734.6976,21734.6976,21734.6976,21734.6976,21734.6976,21734.6976,21734.6976,21734.6976,21734.6976,21734.6976
4,21517.350624,21517.350624,21517.350624,21517.350624,21517.350624,21517.350624,21517.350624,21517.350624,21517.350624,21517.350624,21517.350624,21517.350624,21517.350624,21517.350624,21517.350624,21517.350624,21517.350624,21517.350624,21517.350624,21517.350624,21517.350624,21517.350624,21517.350624
5,21302.17711776,21302.17711776,21302.17711776,21302.17711776,21302.17711776,21302.17711776,21302.17711776,21302.17711776,21302.17711776,21302.17711776,21302.17711776,21302.17711776,21302.17711776,21302.17711776,21302.17711776,21302.17711776,21302.17711776,21302.17711776,21302.17711776,21302.17711776,21302.17711776,21302.17711776,21302.17711776
6,21089.1553465824,21089.1553465824,21089.1553465824,21089.1553465824,21089.1553465824,21089.1553465824,21089.1553465824,21089.1553465824,21089.1553465824,21089.1553465824,21089.1553465824,21089.1553465824,21089.1553465824,21089.1553465824,21089.1553465824,21089.1553465824,21089.1553465824,21089.1553465824,21089.1553465824,21089.1553465824,21089.1553465824,21089.1553465824,21089.1553465824
7,20878.263793116574,20878.263793116574,20878.263793116574,20878.263793116574,20878.263793116574,20878.263793116574,20878.263793116574,20878.263793116574,20878.263793116574,20878.263793116574,20878.263793116574,20878.263793116574,20878.263793116574,20878.263793116574,20878.263793116574,20878.263793116574,20878.263793116574,20878.263793116574,20878.263793116574,20878.263793116574,20878.263793116574,20878.263793116574,20878.263793116574
8,20669.48115518541,20669.48115518541,20669.48115518541,20669.48115518541,20669.48115518541,20669.48115518541,20669.48115518541,20669.48115518541,20669.48115518541,20669.48115518541,20669.48115518541,20669.48115518541,20669.48115518541,20669.48115518541,20669.48115518541,20669.48115518541,20669.48115518541,20669.48115518541,20669.48115518541,20669.48115518541,20669.48115518541,20669.48115518541,20669.48115518541
9,20462.786343633554,20462.786343633554,20462.786343633554,20462.786343633554,20462.786343633554,20462.786343633554,20462.786343633554,20462.786343633554,20462.786343633554,20462.786343633554,20462.786343633554,20462.786343633554,20462.786343633554,20462.786343633554,20462.786343633554,20462.786343633554,20462.786343633554,20462.786343633554,20462.786343633554,20462.786343633554,20462.786343633554,20462.786343633554,20462.786343633554
