,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002
0,16100.0,16100.0,16100.0,16100.0,16100.0,16100.0,16100.0,16100.0,16100.0,16100.0,16100.0,16100.0,16100.0,16100.0,16100.0,16100.0,16100.0,16100.0,16100.0,16100.0,16100.0,16100.0,16100.0
1,15939.0,15939.0,15939.0,15939.0,15939.0,15939.0,15939.0,15939.0,15939.0,15939.0,15939.0,15939.0,15939.0,15939.0,15939.0,15939.0,15939.0,15939.0,15939.0,15939.0,15939.0,15939.0,15939.0
2,15779.609999999999,15779.609999999999,15779.609999999999,15779.609999999999,15779.609999999999,15779.609999999999,15779.609999999999,15779.609999999999,15779.609999999999,15779.609999999999,15779.609999999999,15779.609999999999,15779.609999999999,15779.609999999999,15779.609999999999,15779.609999999999,15779.609999999999,15779.609999999999,15779.609999999999,15779.609999999999,15779.609999999999,15779.609999999999,15779.609999999999
3,15621.813900000001,15621.813900000001,15621.813900000001,15621.813900000001,15621.813900000001,15621.813900000001,15621.813900000001,15621.813900000001,15621.813900000001,15621.813900000001,15621.813900000001,15621.813900000001,15621.813900000001,15621.813900000001,15621.813900000001,15621.813900000001,15621.813900000001,15621.813900000001,15621.813900000001,15621.813900000001,15621.813900000001,15621.813900000001,15621.813900000001
4,15465.595760999999,15465.595760999999,15465.595760999999,15465.595760999999,15465.595760999999,15465.595760999999,15465.595760999999,15465.595760999999,15465.595760999999,15465.595760999999,15465.595760999999,15465.595760999999,15465.595760999999,15465.595760999999,15465.595760999999,15465.595760999999,15465.595760999999,15465.595760999999,15465.595760999999,15465.595760999999,15465.595760999999,15465.595760999999,15465.595760999999
5,15310.939803389998,15310.939803389998,15310.939803389998,15310.939803389998,15310.939803389998,15310.939803389998,15310.939803389998,15310.939803389998,15310.939803389998,15310.939803389998,15310.939803389998,15310.939803389998,15310.939803389998,15310.939803389998,15310.939803389998,15310.939803389998,15310.939803389998,15310.939803389998,15310.939803389998,15310.939803389998,15310.939803389998,15310.939803389998,15310.939803389998
6,15157.8304053561,15157.8304053561,15157.8304053561,15157.8304053561,15157.8304053561,15157.8304053561,15157.8304053561,15157.8304053561,15157.8304053561,15157.8304053561,15157.8304053561,15157.8304053561,15157.8304053561,15157.8304053561,15157.8304053561,15157.8304053561,15157.8304053561,15157.8304053561,15157.8304053561,15157.8304053561,15157.8304053561,15157.8304053561,15157.8304053561
7,15006.252101302538,15006.252101302538,15006.252101302538,15006.252101302538,15006.252101302538,15006.252101302538,15006.252101302538,15006.252101302538,15006.252101302538,15006.252101302538,15006.252101302538,15006.252101302538,15006.252101302538,15006.252101302538,15006.252101302538,15006.252101302538,15006.252101302538,15006.252101302538,15006.252101302538,15006.252101302538,15006.252101302538,15006.252101302538,15006.252101302538
8,14856.189580289512,14856.189580289512,14856.189580289512,14856.189580289512,14856.189580289512,14856.189580289512,14856.189580289512,14856.189580289512,14856.189580289512,14856.189580289512,14856.189580289512,14856.189580289512,14856.189580289512,14856.189580289512,14856.189580289512,14856.189580289512,14856.189580289512,14856.189580289512,14856.189580289512,14856.189580289512,14856.189580289512,14856.189580289512,14856.189580289512
9,14707.627684486617,14707.627684486617,14707.627684486617,14707.627684486617,14707.627684486617,14707.627684486617,14707.627684486617,14707.627684486617,14707.627684486617,14707.627684486617,14707.627684486617,14707.627684486617,14707.627684486617,14707.627684486617,14707.627684486617,14707.627684486617,14707.627684486617,14707.627684486617,14707.627684486617,14707.627684486617,14707.627684486617,14707.627684486617,14707.627684486617
10,14560.551407641751,14560.551407641751,14560.551407641751,14560.551407641751,14560.551407641751,14560.551407641751,14560.551407641751,14560.551407641751,14560.551407641751,14560.551407641751,14560.551407641751,14560.551407641751,14560.551407641751,14560.551407641751,14560.551407641751,14560.551407641751,14560.551407641751,14560.551407641751,14560.551407641751,14560.551407641751,14560.551407641751,14560.551407641751,14560.551407641751
