,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997
0,21000.0,21000.0,21000.0,21000.0,21000.0,21000.0,21000.0,21000.0,21000.0,21000.0,21000.0,21000.0,21000.0,21000.0,21000.0,21000.0,21000.0,21000.0
1,20790.0,20790.0,20790.0,20790.0,20790.0,20790.0,20790.0,20790.0,20790.0,20790.0,20790.0,20790.0,20790.0,20790.0,20790.0,20790.0,20790.0,20790.0
2,20582.1,20582.1,20582.1,20582.1,20582.1,20582.1,20582.1,20582.1,20582.1,20582.1,20582.1,20582.1,20582.1,20582.1,20582.1,20582.1,20582.1,20582.1
3,20376.279000000002,20376.279000000002,20376.279000000002,20376.279000000002,20376.279000000002,20376.279000000002,20376.279000000002,20376.279000000002,20376.279000000002,20376.279000000002,20376.279000000002,20376.279000000002,20376.279000000002,20376.279000000002,20376.279000000002,20376.279000000002,20376.279000000002,20376.279000000002
4,20172.516209999998,20172.516209999998,20172.516209999998,20172.516209999998,20172.516209999998,20172.516209999998,20172.516209999998,20172.516209999998,20172.516209999998,20172.516209999998,20172.516209999998,20172.516209999998,20172.516209999998,20172.516209999998,20172.516209999998,20172.516209999998,20172.516209999998,20172.516209999998
5,19970.7910479,19970.7910479,19970.7910479,19970.7910479,19970.7910479,19970.7910479,19970.7910479,19970.7910479,19970.7910479,19970.7910479,19970.7910479,19970.7910479,19970.7910479,19970.7910479,19970.7910479,19970.7910479,19970.7910479,19970.7910479
6,19771.083137421,19771.083137421,19771.083137421,19771.083137421,19771.083137421,19771.083137421,19771.083137421,19771.083137421,19771.083137421,19771.083137421,19771.083137421,19771.083137421,19771.083137421,19771.083137421,19771.083137421,19771.083137421,19771.083137421,19771.083137421
7,19573.37230604679,19573.37230604679,19573.37230604679,19573.37230604679,19573.37230604679,19573.37230604679,19573.37230604679,19573.37230604679,19573.37230604679,19573.37230604679,19573.37230604679,19573.37230604679,19573.37230604679,19573.37230604679,19573.37230604679,19573.37230604679,19573.37230604679,19573.37230604679
8,19377.63858298632,19377.63858298632,19377.63858298632,19377.63858298632,19377.63858298632,19377.63858298632,19377.63858298632,19377.63858298632,19377.63858298632,19377.63858298632,19377.63858298632,19377.63858298632,19377.63858298632,19377.63858298632,19377.63858298632,19377.63858298632,19377.63858298632,19377.63858298632
9,19183.862197156457,19183.862197156457,19183.862197156457,19183.862197156457,19183.862197156457,19183.862197156457,19183.862197156457,19183.862197156457,19183.862197156457,19183.862197156457,19183.862197156457,19183.862197156457,19183.862197156457,19183.862197156457,19183.862197156457,19183.862197156457,19183.862197156457,19183.862197156457
10,18992.023575184892,18992.023575184892,18992.023575184892,18992.023575184892,18992.023575184892,18992.023575184892,18992.023575184892,18992.023575184892,18992.023575184892,18992.023575184892,18992.023575184892,18992.023575184892,18992.023575184892,18992.023575184892,18992.023575184892,18992.023575184892,18992.023575184892,18992.023575184892
11,18802.103339433044,18802.103339433044,18802.103339433044,18802.103339433044,18802.103339433044,18802.103339433044,18802.103339433044,18802.103339433044,18802.103339433044,18802.103339433044,18802.103339433044,18802.103339433044,18802.103339433044,18802.103339433044,18802.103339433044,18802.103339433044,18802.103339433044,18802.103339433044
12,18614.082306038716,18614.082306038716,18614.082306038716,18614.082306038716,18614.082306038716,18614.082306038716,18614.082306038716,18614.082306038716,18614.082306038716,18614.082306038716,18614.082306038716,18614.082306038716,18614.082306038716,18614.082306038716,18614.082306038716,18614.082306038716,18614.082306038716,18614.082306038716
13,18427.941482978324,18427.941482978324,18427.941482978324,18427.941482978324,18427.941482978324,18427.941482978324,18427.941482978324,18427.941482978324,18427.941482978324,0.0,0.0,18427.941482978324,18427.941482978324,18427.941482978324,0.0,0.0,18427.941482978324,18427.941482978324
14,18243.662068148544,18243.662068148544,18243.662068148544,18243.662068148544,18243.662068148544,18243.662068148544,18243.662068148544,18243.662068148544,18243.662068148544,0.0,0.0,18243.662068148544,18243.662068148544,18243.662068148544,0.0,0.0,0.0,18243.662068148544
15,18061.225447467055,18061.225447467055,18061.225447467055,18061.225447467055,18061.225447467055,18061.225447467055,18061.225447467055,18061.225447467055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18061.225447467055
16,17880.613192992387,17880.613192992387,17880.613192992387,17880.613192992387,17880.613192992387,17880.613192992387,17880.613192992387,17880.613192992387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17880.613192992387
17,17701.807061062464,17701.807061062464,17701.807061062464,17701.807061062464,17701.807061062464,17701.807061062464,17701.807061062464,17701.807061062464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,17524.788990451838,17524.788990451838,17524.788990451838,17524.788990451838,17524.788990451838,17524.788990451838,17524.788990451838,17524.788990451838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,17349.541100547318,17349.541100547318,17349.541100547318,17349.541100547318,17349.541100547318,17349.541100547318,17349.541100547318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,17176.045689541847,17176.045689541847,17176.045689541847,17176.045689541847,17176.045689541847,17176.045689541847,17176.045689541847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,17004.285232646427,17004.285232646427,17004.285232646427,17004.285232646427,17004.285232646427,17004.285232646427,17004.285232646427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,16834.242380319964,16834.242380319964,16834.242380319964,16834.242380319964,16834.242380319964,16834.242380319964,16834.242380319964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,16665.89995651676,16665.89995651676,16665.89995651676,16665.89995651676,16665.89995651676,16665.89995651676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,16499.240956951595,16499.240956951595,16499.240956951595,16499.240956951595,16499.240956951595,16499.240956951595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
