,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997
0,9100.0,9100.0,9100.0,9100.0,9100.0,9100.0,9100.0,9100.0,9100.0,9100.0,9100.0,9100.0,9100.0,9100.0,9100.0,9100.0,9100.0,9100.0
1,9009.0,9009.0,9009.0,9009.0,9009.0,9009.0,9009.0,9009.0,9009.0,9009.0,9009.0,9009.0,9009.0,9009.0,9009.0,9009.0,9009.0,9009.0
2,8918.91,8918.91,8918.91,8918.91,8918.91,8918.91,8918.91,8918.91,8918.91,8918.91,8918.91,8918.91,8918.91,8918.91,8918.91,8918.91,8918.91,8918.91
3,8829.7209,8829.7209,8829.7209,8829.7209,8829.7209,8829.7209,8829.7209,8829.7209,8829.7209,8829.7209,8829.7209,8829.7209,8829.7209,8829.7209,8829.7209,8829.7209,8829.7209,8829.7209
4,8741.423691,8741.423691,8741.423691,8741.423691,8741.423691,8741.423691,8741.423691,8741.423691,8741.423691,8741.423691,8741.423691,8741.423691,8741.423691,8741.423691,8741.423691,8741.423691,8741.423691,8741.423691
5,8654.009454089999,8654.009454089999,8654.009454089999,8654.009454089999,8654.009454089999,8654.009454089999,8654.009454089999,8654.009454089999,8654.009454089999,8654.009454089999,8654.009454089999,8654.009454089999,8654.009454089999,8654.009454089999,8654.009454089999,8654.009454089999,8654.009454089999,8654.009454089999
6,8567.4693595491,8567.4693595491,8567.4693595491,8567.4693595491,8567.4693595491,8567.4693595491,8567.4693595491,8567.4693595491,8567.4693595491,8567.4693595491,8567.4693595491,8567.4693595491,8567.4693595491,8567.4693595491,8567.4693595491,8567.4693595491,8567.4693595491,8567.4693595491
7,8481.794665953608,8481.794665953608,8481.794665953608,8481.794665953608,8481.794665953608,8481.794665953608,8481.794665953608,8481.794665953608,8481.794665953608,8481.794665953608,8481.794665953608,8481.794665953608,8481.794665953608,8481.794665953608,8481.794665953608,8481.794665953608,8481.794665953608,8481.794665953608
8,8396.976719294073,8396.976719294073,8396.976719294073,8396.976719294073,8396.976719294073,8396.976719294073,8396.976719294073,8396.976719294073,8396.976719294073,8396.976719294073,8396.976719294073,8396.976719294073,8396.976719294073,8396.976719294073,8396.976719294073,8396.976719294073,8396.976719294073,8396.976719294073
9,8313.006952101132,8313.006952101132,8313.006952101132,8313.006952101132,8313.006952101132,8313.006952101132,8313.006952101132,8313.006952101132,8313.006952101132,8313.006952101132,8313.006952101132,8313.006952101132,8313.006952101132,8313.006952101132,8313.006952101132,8313.006952101132,8313.006952101132,8313.006952101132
10,8229.87688258012,8229.87688258012,8229.87688258012,8229.87688258012,8229.87688258012,8229.87688258012,8229.87688258012,8229.87688258012,8229.87688258012,8229.87688258012,8229.87688258012,8229.87688258012,8229.87688258012,8229.87688258012,8229.87688258012,8229.87688258012,8229.87688258012,8229.87688258012
11,8147.578113754319,8147.578113754319,8147.578113754319,8147.578113754319,8147.578113754319,8147.578113754319,8147.578113754319,8147.578113754319,8147.578113754319,8147.578113754319,8147.578113754319,8147.578113754319,8147.578113754319,8147.578113754319,8147.578113754319,8147.578113754319,8147.578113754319,8147.578113754319
12,8066.102332616776,8066.102332616776,8066.102332616776,8066.102332616776,8066.102332616776,8066.102332616776,8066.102332616776,8066.102332616776,8066.102332616776,8066.102332616776,8066.102332616776,8066.102332616776,8066.102332616776,8066.102332616776,8066.102332616776,8066.102332616776,8066.102332616776,8066.102332616776
13,7985.441309290607,7985.441309290607,7985.441309290607,7985.441309290607,7985.441309290607,7985.441309290607,7985.441309290607,7985.441309290607,7985.441309290607,7985.441309290607,7985.441309290607,7985.441309290607,7985.441309290607,7985.441309290607,7985.441309290607,7985.441309290607,7985.441309290607,7985.441309290607
14,7905.586896197702,7905.586896197702,7905.586896197702,7905.586896197702,7905.586896197702,7905.586896197702,7905.586896197702,7905.586896197702,7905.586896197702,7905.586896197702,7905.586896197702,7905.586896197702,7905.586896197702,7905.586896197702,7905.586896197702,7905.586896197702,7905.586896197702,7905.586896197702
15,7826.531027235725,7826.531027235725,7826.531027235725,7826.531027235725,7826.531027235725,7826.531027235725,7826.531027235725,7826.531027235725,7826.531027235725,7826.531027235725,7826.531027235725,7826.531027235725,7826.531027235725,7826.531027235725,7826.531027235725,7826.531027235725,7826.531027235725,7826.531027235725
16,7748.265716963368,7748.265716963368,7748.265716963368,7748.265716963368,7748.265716963368,7748.265716963368,7748.265716963368,7748.265716963368,7748.265716963368,7748.265716963368,7748.265716963368,7748.265716963368,7748.265716963368,7748.265716963368,7748.265716963368,7748.265716963368,7748.265716963368,7748.265716963368
17,7670.783059793734,7670.783059793734,7670.783059793734,7670.783059793734,7670.783059793734,7670.783059793734,7670.783059793734,7670.783059793734,7670.783059793734,7670.783059793734,7670.783059793734,7670.783059793734,7670.783059793734,7670.783059793734,7670.783059793734,7670.783059793734,7670.783059793734,7670.783059793734
18,7594.075229195796,7594.075229195796,7594.075229195796,7594.075229195796,7594.075229195796,7594.075229195796,7594.075229195796,7594.075229195796,7594.075229195796,7594.075229195796,7594.075229195796,7594.075229195796,7594.075229195796,7594.075229195796,7594.075229195796,7594.075229195796,7594.075229195796,7594.075229195796
19,7518.134476903839,7518.134476903839,7518.134476903839,7518.134476903839,7518.134476903839,7518.134476903839,7518.134476903839,7518.134476903839,7518.134476903839,7518.134476903839,7518.134476903839,7518.134476903839,7518.134476903839,7518.134476903839,7518.134476903839,7518.134476903839,7518.134476903839,7518.134476903839
20,7442.9531321348,7442.9531321348,7442.9531321348,7442.9531321348,7442.9531321348,7442.9531321348,7442.9531321348,7442.9531321348,7442.9531321348,7442.9531321348,7442.9531321348,7442.9531321348,7442.9531321348,7442.9531321348,7442.9531321348,7442.9531321348,7442.9531321348,7442.9531321348
21,7368.523600813452,7368.523600813452,7368.523600813452,7368.523600813452,7368.523600813452,7368.523600813452,7368.523600813452,7368.523600813452,7368.523600813452,7368.523600813452,7368.523600813452,7368.523600813452,7368.523600813452,7368.523600813452,7368.523600813452,7368.523600813452,7368.523600813452,7368.523600813452
22,7294.838364805318,7294.838364805318,7294.838364805318,7294.838364805318,7294.838364805318,7294.838364805318,7294.838364805318,7294.838364805318,7294.838364805318,7294.838364805318,7294.838364805318,7294.838364805318,7294.838364805318,7294.838364805318,7294.838364805318,7294.838364805318,7294.838364805318,7294.838364805318
23,7221.889981157264,7221.889981157264,7221.889981157264,7221.889981157264,7221.889981157264,7221.889981157264,7221.889981157264,7221.889981157264,7221.889981157264,7221.889981157264,7221.889981157264,7221.889981157264,7221.889981157264,7221.889981157264,7221.889981157264,7221.889981157264,7221.889981157264,7221.889981157264
24,7149.671081345691,7149.671081345691,7149.671081345691,7149.671081345691,7149.671081345691,7149.671081345691,7149.671081345691,7149.671081345691,7149.671081345691,7149.671081345691,7149.671081345691,7149.671081345691,7149.671081345691,7149.671081345691,7149.671081345691,7149.671081345691,7149.671081345691,7149.671081345691
