,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002
0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1,95.70020006862792,99.10983182005452,100.54992606017346,101.68719890170075,101.50882323725934,98.0614141314521,104.20537357613384,104.25164379368562,96.33176611096586,101.8494794839023,97.7143428780206,101.99491705892001,94.64438061831365,96.88927303679392,97.68204703990173,97.60745231384689,98.31988334290868,98.97319152871538,97.63217287327728,95.01210249110682,93.31328105935248,96.32553269199097,104.19737898814563
2,93.63175243934263,99.57958084212278,99.8760081111323,99.98002311674891,102.29678488283042,98.29197928835858,110.82984217687566,113.95506658241052,98.54295940064608,105.99391497268338,96.11169141182837,99.02086540301896,93.26378810013787,97.49092578764885,94.24378277150548,99.27739603138042,98.6518306485257,98.87199602028348,91.59122857215432,103.23030831285355,94.75223744631052,90.84571064861169,108.28396097175586
3,98.42610528976464,105.83952778338248,97.37477119708159,104.49293264920362,103.54169939213821,98.05785252892855,112.0373102879811,106.72358663469103,98.5071093037959,102.20251345648317,85.53997022294006,98.6053801613954,93.70209280548445,100.95730056650658,96.04575043212908,97.00026067569422,104.25482983872382,100.46842177299524,85.41102669492719,113.16110771947854,87.10443168443706,95.06596514261906,104.48748321947892
4,96.09875833281475,105.93331376353771,94.0284044336429,102.76647712628777,101.91402605107768,97.5510075927831,118.46827580138964,109.03932205585033,103.11066121490337,101.11341606139163,91.07617114286487,95.93948438312566,89.8724481659436,102.93340680088919,98.22300728579548,96.22770796483701,99.5907699413915,103.57266069060596,76.40288070558549,112.23170935325379,88.04490866861498,98.06076728261849,101.28757991724105
5,94.45488187759538,112.8324101619473,97.20847994467867,101.68088526017338,103.337722587261,98.83956344710751,122.43453520541307,113.24075784644616,101.72622285161725,96.86593748494245,86.23232098446026,94.91571025186987,88.46765338504933,102.40604534026755,97.42394865267585,97.36344613376376,95.20600889801389,103.5316067757794,72.19675138029972,123.31424970609741,92.7554519767924,96.52224499089311,97.95027925182657
6,94.52019017418316,111.47443977860627,97.65135727146225,102.93660744009199,104.44003374825401,99.11027315857922,129.86865826648034,123.24690243885847,102.86215951326906,99.54262245675149,83.66534485606932,102.78276467481855,84.85689279401615,101.42973212479562,96.81756370058658,99.35528159403223,94.84687055267523,102.20334516333868,77.47317982650172,129.6863732955743,85.51323173657592,91.91389876073369,96.66421746168943
7,93.43831358618128,107.98930408392016,96.41606609834736,100.47545094512644,104.7289103636801,98.73822611262032,128.2089753936215,120.42243690247997,98.72159489717507,103.33784100288084,78.93378294386386,100.00581490623806,89.1358941650489,96.55093079669034,96.82140469055905,97.92542772670438,92.31187624484095,100.12371871360276,73.44948998662622,126.39163710397587,84.1352737801225,91.97728841015777,97.34999389113811
8,91.73152460497984,104.28510725665024,95.29216443888888,100.06334572932771,102.98440648680258,98.82856978301913,125.05048586982635,121.40272675929289,99.75265294163943,101.0468377668966,78.0974338270383,101.10334604443581,85.04751038252373,100.03269450268522,102.50085214065123,100.9897943811404,92.72653137227864,95.65695537715861,73.2478206424204,118.99558274256299,78.3455247655908,86.27465250095231,90.60027029292975
9,87.9974274546965,100.69308226868215,95.364926500664,101.89945405778957,102.02771818210728,99.44018359749835,123.4024753552607,124.04557410379763,104.06348780500907,98.42373638736905,83.69779965187463,100.55786655933647,92.67818472531518,101.46200054556644,105.65551927028358,101.86152645715502,90.99689745744334,80.64180294400988,80.94050347659255,118.06172870503595,71.63641843298709,91.29883343790854,91.81939782287508
10,88.6295145640062,106.57232506146146,98.05001951361518,100.72109698084446,104.66522377479043,103.59890547155652,130.27424875476748,120.91585729833967,110.30671001174521,99.22071072162643,84.27270191432709,97.1756988830646,97.32480675630367,106.31111166455179,104.20328760740503,99.12472060060776,89.71620357568482,75.35580670220214,87.84512836279826,128.9789688366738,71.7834403479041,100.18406509840021,96.199421273035
11,86.42691432063162,106.02588918018591,99.18570970978642,102.1365699754716,107.48915041305511,108.0141080898403,132.13074096338366,126.20287370205092,114.51291390244363,99.7771833830732,83.97343490805244,94.09398618547863,98.44865704002703,109.40735135427404,102.00877569904243,96.04150166260507,84.24973804484088,70.32784824636059,97.73513384403834,131.36056901287557,71.26464545122327,103.8220691837466,88.95946917689447
12,78.22257237614994,96.7947656654749,87.88645716463238,96.07288062377894,99.37788048251105,99.58427262189458,132.4288045782811,131.02841553676117,106.53158687605891,90.33534093423357,72.22015039567417,91.58297654049635,91.22111182458738,105.89913849525851,89.56894954672397,88.31434225875023,79.00115939946176,74.26889544063475,91.8829114391763,118.86814286002956,70.26092583516316,100.2007898569141,79.31199574522482
13,77.52625992732263,97.32706530675316,89.36927650465775,97.52245057133494,97.45135493501465,103.77216330872079,138.0592056291856,126.2219867937772,108.50186671920714,88.27058478050589,73.66088249589515,86.67814089856827,88.38347210292356,103.4444462797891,87.42596971683217,86.83055828386034,78.189968802335,72.51033638767407,87.29988598840306,110.919764237012,67.67921108504564,104.40659675632415,77.85068694227493
14,77.89370969609622,96.67474800720122,87.8689001896911,98.27946802244561,97.6804857010795,110.36909217983532,150.90933243147052,129.1192783257004,112.91699961246017,86.82282411453363,71.51301791715838,85.4137531765275,88.93230643157662,99.80335404036717,88.92172076264845,87.12371536346164,78.11002317741362,68.02379378104608,94.85101276548785,112.63022497075481,63.82903738324798,108.50138418205199,74.26599618062149
15,82.79040122293168,94.25368159750748,91.83513649281053,99.475493252841,97.44781548991556,111.57154051542102,141.3327699833875,129.07230451182923,108.87795941240913,77.27282373593476,71.21295385078604,85.81516567200094,92.09437204485774,101.71162226893074,86.88211454480324,92.0719672450482,79.3712180310075,63.43382611082811,103.97572038947933,103.53942029207349,66.79422726333765,104.69728348752847,78.6538396334765
16,82.86376302913729,91.01457373052969,90.31781589919666,97.91174058693882,96.94412373504126,117.97577074451378,144.39947071882457,135.10426563936562,107.71772667479232,82.273969711753,69.2876399103277,82.30786312018587,93.89699812269654,104.01731851979241,86.19014719699369,87.952933424165,81.82360276644928,56.74357558486418,103.1217621117239,104.65734781719178,68.8984029738325,101.49095510402866,81.05616957275255
17,88.26041370268356,94.09272036942188,89.3637276688013,99.27952686059112,98.22466323190218,121.92554132230804,149.9633819114347,133.2902579878688,103.19282034508032,77.89826115681481,68.54826869302275,81.02131024555736,93.41593313498313,103.17112231124672,87.20741594450259,84.08056054908815,81.79116969775741,53.619729794169814,113.30472284933815,110.25668316623967,67.8174229674859,98.14695347738326,83.63950824509976
18,87.19817433672796,94.52140244006758,90.46733740456224,100.33854894639454,98.49368880542306,129.3287586984884,163.21439957954064,134.77865779713238,106.04433532122151,75.57937451953248,74.22986722898584,77.714468220538,92.52532936493924,102.52896587101934,88.99148204296421,83.76338988160337,80.74182762407129,57.5384749198795,119.15961552385204,101.6479904648612,64.57955624048604,96.85830940561789,86.43984439089628
19,84.47201154554509,93.3257052437647,88.30431415585981,100.61608103228285,98.12395633675133,127.67597558172181,159.47399363398904,129.3533415863886,110.08744186382762,71.30510193462733,72.22434992970469,81.63330504233842,88.07483254972888,102.53303344630989,87.71077695394544,81.52462633234275,79.09889861760203,54.55012491984691,116.1323159867712,100.010037432633,64.62409439505505,97.54546280457804,88.82484283593855
20,81.57449350137883,92.23782726618145,87.94212948190363,98.94008590517312,98.21373796154377,124.53061676361162,160.7721797727685,130.70432060531456,107.64679976115173,70.5495831085425,73.01698856835046,77.88904148190296,91.25093611344236,108.54751936724843,90.45549797658389,81.89082628078154,75.57010379418108,54.400347325462874,109.33660590788085,93.12787030280228,60.617369608238825,90.78218644601472,84.37485703447658
