,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997
0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1,95.70020006862792,99.10983182005448,100.54992606017348,101.68719890170073,101.50882323725934,98.06141413145208,104.20537357613384,104.25164379368562,96.33176611096583,101.84947948390229,97.7143428780206,101.99491705892001,94.64438061831365,96.88927303679394,97.68204703990176,97.60745231384689,98.31988334290868,98.97319152871535
2,93.63175243934265,99.57958084212274,99.87600811113232,99.98002311674892,102.29678488283042,98.29197928835856,110.82984217687569,113.9550665824105,98.54295940064604,105.99391497268338,96.11169141182839,99.02086540301895,93.26378810013786,97.49092578764885,94.2437827715055,99.27739603138042,98.6518306485257,98.87199602028345
3,98.42610528976462,105.83952778338247,97.37477119708163,104.49293264920365,103.54169939213821,98.05785252892856,112.0373102879811,106.72358663469102,98.50710930379589,102.20251345648317,85.53997022294007,98.6053801613954,93.70209280548444,100.95730056650658,96.0457504321291,97.00026067569421,104.25482983872381,100.46842177299521
4,96.09875833281474,105.93331376353767,94.02840443364295,102.76647712628777,101.91402605107767,97.5510075927831,118.46827580138964,109.03932205585032,103.11066121490336,101.11341606139163,91.07617114286487,95.93948438312565,89.8724481659436,102.93340680088919,98.22300728579549,96.227707964837,99.59076994139147,103.57266069060596
5,94.45488187759537,112.83241016194725,97.2084799446787,101.6808852601734,103.337722587261,98.83956344710752,122.4345352054131,113.24075784644616,101.72622285161725,96.86593748494244,86.23232098446026,94.91571025186987,88.46765338504935,102.40604534026758,97.42394865267588,97.36344613376374,95.20600889801386,103.53160677577937
6,94.52019017418314,111.47443977860623,97.65135727146227,102.936607440092,104.44003374825401,99.1102731585792,129.86865826648034,123.24690243885846,102.86215951326909,99.54262245675147,83.66534485606931,102.78276467481857,84.85689279401616,101.42973212479565,96.8175637005866,99.35528159403219,94.84687055267524,102.20334516333868
7,93.43831358618125,107.98930408392013,96.41606609834734,100.47545094512647,104.7289103636801,98.73822611262032,128.20897539362153,120.42243690247993,98.72159489717507,103.33784100288084,78.93378294386387,100.00581490623806,89.1358941650489,96.55093079669037,96.82140469055909,97.92542772670436,92.31187624484095,100.12371871360276
8,91.73152460497982,104.2851072566502,95.29216443888888,100.06334572932771,102.98440648680258,98.82856978301913,125.05048586982636,121.40272675929285,99.75265294163943,101.04683776689657,78.09743382703832,101.10334604443582,85.04751038252375,100.03269450268526,102.50085214065128,100.98979438114037,92.72653137227864,95.6569553771586
9,87.99742745469648,100.6930822686821,95.36492650066398,101.89945405778957,102.02771818210725,99.44018359749833,123.40247535526072,124.04557410379759,104.06348780500909,98.42373638736903,83.69779965187467,100.55786655933645,92.67818472531519,101.46200054556647,105.65551927028363,101.86152645715497,90.99689745744332,80.64180294400988
10,88.6295145640062,106.57232506146144,98.05001951361517,100.72109698084451,104.66522377479039,103.59890547155652,130.27424875476748,120.91585729833963,110.30671001174525,99.22071072162643,84.27270191432711,97.17569888306463,97.3248067563037,106.31111166455183,104.20328760740509,99.1247206006077,89.71620357568483,75.35580670220214
11,86.42691432063162,106.02588918018591,99.18570970978642,102.13656997547163,107.48915041305509,108.0141080898403,132.13074096338366,126.20287370205085,114.51291390244363,99.77718338307318,83.97343490805248,94.09398618547866,98.44865704002706,109.40735135427411,102.00877569904247,96.04150166260503,84.24973804484085,70.32784824636057
12,81.50492272691753,100.01438976945761,91.0355585204134,99.40291745452097,102.62791874049061,102.84594683821646,135.91301645906947,134.65312247238245,109.78528622584768,93.6050151251863,75.36461766376993,95.05448994225367,94.51638931806411,109.33501236831329,92.68915533624181,91.59826257171233,82.37783142334901,78.20847669113202
13,80.77939183971336,100.56439496272331,92.57150946392696,100.90273177158852,100.63838841060264,107.17100311067544,141.69155378816237,129.71373100120783,111.81574257093816,91.46552543044758,76.86807927793431,89.96373325574321,91.57624251089828,106.80067821269816,90.47152309492971,90.05930490463872,81.53196887183346,76.3566351646428
14,81.16226041716055,99.89038003844297,91.01737245317082,101.68598863570881,100.87501263247651,113.9840005661087,154.87976840009514,132.69117180966205,116.36572293474208,89.96536328311431,74.62669661834148,88.65141807941028,92.14490296723913,103.04145154959184,92.01937982130217,90.36336286923753,81.44860620648944,71.63210464897477
15,86.2644253343803,97.38878320216672,95.12572485156196,102.92346997777544,100.63473321205892,115.22583257774464,145.05124586851687,132.64289853484394,112.20332192821051,80.06970206526289,74.3135677545425,89.06804638147038,95.42119524844749,105.01163311420767,89.90872229425368,95.49561277936614,82.76370712185727,66.79866290435866
16,86.34086552503453,94.04193490426559,93.55403642366899,101.30551519013176,100.11456880285125,121.83981995084878,148.1986317326256,138.84172492778714,111.00765323573103,85.2518637737192,72.30442559393492,85.42779720275398,97.28893951027509,107.39213716445373,89.19264971203292,91.22341494810571,85.32091182438465,59.75352914798123
17,91.96396871341379,97.22246802083598,92.56576180509958,102.72071108279694,101.43698685795317,125.91895698897653,153.90892985021537,136.9775354429169,106.34454672319474,80.71777710030324,71.53286213417344,84.09247668903953,96.79049649904051,106.51848630910233,90.2453558276424,87.20705001445053,85.28709249963612,56.46397947501624
18,90.85715600181726,97.66540907664584,93.70891550505318,103.81644053625085,101.71481060066496,133.56465124024933,167.50858279701905,138.5071096271396,109.28315298085953,78.31495870706297,77.46183762142942,80.66028662619705,95.86772049934135,105.85549524673593,92.091571291453,86.87808552989156,84.19289938767866,60.5905937864884
